"/home/build/huzhaoyang/PaddleSeg/configs/deeplabv3p/README.md,/home/build/huzhaoyang/PaddleSeg/configs/deeplabv3p/deeplabv3p_resnet101_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/deeplabv3p_resnet101_os8_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,217.23,153.13,43.75,38.78
"/home/build/huzhaoyang/PaddleSeg/configs/deeplabv3p/README.md,/home/build/huzhaoyang/PaddleSeg/configs/deeplabv3p/deeplabv3p_resnet50_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/deeplabv3p_resnet50_os8_cityscapes_1024x512_80k/model.pdparams",openvino infered success,220.38,174.40,48.10,36.98
"/home/build/huzhaoyang/PaddleSeg/configs/deeplabv3p/README.md,/home/build/huzhaoyang/PaddleSeg/configs/deeplabv3p/deeplabv3p_resnet50_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/deeplabv3p_resnet50_os8_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,1190.46,1022.47,209.99,187.66
"/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/dnlnet_resnet101_os8_cityscapes_1024x512_80k.yml,https://paddleseg.bj.bcebos.com/dygraph/cityscapes/dnlnet_resnet101_os8_cityscapes_1024x512_80k/model.pdparams",op mapper failed,1180.55,1049.44,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/dnlnet_resnet101_os8_voc12aug_512x512_40k.yml,https://paddleseg.bj.bcebos.com/dygraph/pascal_voc12/dnlnet_resnet101_os8_voc12aug_512x512_40k/model.pdparams",op mapper failed,248.30,208.85,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/dnlnet_resnet50_os8_cityscapes_1024x512_80k.yml,https://paddleseg.bj.bcebos.com/dygraph/cityscapes/dnlnet_resnet50_os8_cityscapes_1024x512_80k/model.pdparams",op mapper failed,329.23,264.89,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/dnlnet/dnlnet_resnet50_os8_voc12aug_512x512_40k.yml,https://paddleseg.bj.bcebos.com/dygraph/pascal_voc12/dnlnet_resnet50_os8_voc12aug_512x512_40k/model.pdparams",op mapper failed,1579.61,1484.20,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/emanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/emanet/emanet_resnet101_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/emanet_resnet101_os8_cityscapes_1024x512_80k/model.pdparams",op mapper failed,1123.77,926.75,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/emanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/emanet/emanet_resnet101_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/emanet_resnet101_os8_voc12aug_512x512_40k/model.pdparams",op mapper failed,1445.22,1373.16,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/emanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/emanet/emanet_resnet50_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/emanet_resnet50_os8_cityscapes_1024x512_80k/model.pdparams",op mapper failed,578.50,515.28,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/emanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/emanet/emanet_resnet50_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/emanet_resnet50_os8_voc12aug_512x512_40k/model.pdparams",op mapper failed,1530.26,1428.58,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/fastscnn/README.md,/home/build/huzhaoyang/PaddleSeg/configs/fastscnn/fastscnn_cityscapes_1024x1024_160k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/fastscnn_cityscapes_1024x1024_160k/model.pdparams",infer accuracy pass,33.12,13.76,7.29,4.96
"/home/build/huzhaoyang/PaddleSeg/configs/fcn/README.md,/home/build/huzhaoyang/PaddleSeg/configs/fcn/fcn_hrnetw18_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/fcn_hrnetw18_cityscapes_1024x512_80k/model.pdparams",infer accuracy pass,337.93,275.91,42.41,37.60
"/home/build/huzhaoyang/PaddleSeg/configs/fcn/README.md,/home/build/huzhaoyang/PaddleSeg/configs/fcn/fcn_hrnetw18_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/fcn_hrnetw18_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,202.27,102.95,22.42,16.79
"/home/build/huzhaoyang/PaddleSeg/configs/fcn/README.md,/home/build/huzhaoyang/PaddleSeg/configs/fcn/fcn_hrnetw48_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/fcn_hrnetw48_cityscapes_1024x512_80k/model.pdparams",infer accuracy pass,563.30,391.91,109.56,102.13
"/home/build/huzhaoyang/PaddleSeg/configs/fcn/README.md,/home/build/huzhaoyang/PaddleSeg/configs/fcn/fcn_hrnetw48_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/fcn_hrnetw48_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,2220.01,1817.15,396.06,374.83
"/home/build/huzhaoyang/PaddleSeg/configs/gcnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/gcnet/gcnet_resnet101_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/gcnet_resnet101_os8_cityscapes_1024x512_80k/model.pdparams",all ops mapped,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/gcnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/gcnet/gcnet_resnet101_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/gcnet_resnet101_os8_voc12aug_512x512_40k/model.pdparams",all ops mapped,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/gcnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/gcnet/gcnet_resnet50_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/gcnet_resnet50_os8_cityscapes_1024x512_80k/model.pdparams",all ops mapped,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/gcnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/gcnet/gcnet_resnet50_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/gcnet_resnet50_os8_voc12aug_512x512_40k/model.pdparams",all ops mapped,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/gscnn/README.md,/home/build/huzhaoyang/PaddleSeg/configs/gscnn/gscnn_resnet50_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/gscnn_resnet50_os8_cityscapes_1024x512_80k/model.pdparams",op mapper failed,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/hardnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/hardnet/hardnet_cityscapes_1024x1024_160k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/hardnet_cityscapes_1024x1024_160k/model.pdparams",infer accuracy pass,390.34,256.95,81.83,67.88
"/home/build/huzhaoyang/PaddleSeg/configs/isanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/isanet/isanet_resnet101_os8_cityscapes_769x769_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/isanet_resnet101_os8_cityscapes_769x769_80k/model.pdparams",op mapper failed,545.15,461.68,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/isanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/isanet/isanet_resnet101_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/isanet_resnet101_os8_voc12aug_512x512_40k/model.pdparams",op mapper failed,2957.41,2630.42,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/isanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/isanet/isanet_resnet50_os8_cityscapes_769x769_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/isanet_resnet50_os8_cityscapes_769x769_80k/model.pdparams",op mapper failed,817.68,731.38,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/isanet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/isanet/isanet_resnet50_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/isanet_resnet50_os8_voc12aug_512x512_40k/model.pdparams",op mapper failed,864.24,799.14,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw18_cityscapes_1024x512_160k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/ocrnet_hrnetw18_cityscapes_1024x512_160k/model.pdparams",infer accuracy pass,735.48,573.80,138.36,89.98
"/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw18_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/ocrnet_hrnetw18_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,692.41,580.94,155.87,115.53
"/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw48_cityscapes_1024x512_160k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/ocrnet_hrnetw48_cityscapes_1024x512_160k/model.pdparams",infer accuracy pass,836.74,596.02,177.50,125.56
"/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw48_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/ocrnet_hrnetw48_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,1226.45,1005.73,307.29,235.22
"/home/build/huzhaoyang/PaddleSeg/configs/pspnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/pspnet/pspnet_resnet101_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/pspnet_resnet101_os8_cityscapes_1024x512_80k/model.pdparams",infer accuracy pass,3297.88,2857.80,485.06,465.02
"/home/build/huzhaoyang/PaddleSeg/configs/pspnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/pspnet/pspnet_resnet101_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/pspnet_resnet101_os8_voc12aug_512x512_40k/model.pdparams",infer accuracy pass,332.76,261.47,70.45,57.77
"/home/build/huzhaoyang/PaddleSeg/configs/pspnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/pspnet/pspnet_resnet50_os8_cityscapes_1024x512_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/pspnet_resnet50_os8_cityscapes_1024x512_80k/model.pdparams",infer accuracy pass,1450.66,1197.57,242.24,218.19
"/home/build/huzhaoyang/PaddleSeg/configs/pspnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/pspnet/pspnet_resnet50_os8_voc12aug_512x512_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/pascal_voc12/pspnet_resnet50_os8_voc12aug_512x512_40k/model.pdparams",openvino infered success,1895.44,1734.84,347.87,326.99
"/home/build/huzhaoyang/PaddleSeg/configs/setr/README.md,/home/build/huzhaoyang/PaddleSeg/configs/setr/setr_mla_large_cityscapes_769x769_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/setr_mla_large_cityscapes_769x769_40k/model.pdparams",op mapper failed,327.35,227.99,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/setr/README.md,/home/build/huzhaoyang/PaddleSeg/configs/setr/setr_naive_large_cityscapes_769x769_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/setr_naive_large_cityscapes_769x769_40k/model.pdparams",op mapper failed,455.32,373.67,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/setr/README.md,/home/build/huzhaoyang/PaddleSeg/configs/setr/setr_pup_large_cityscapes_769x769_40k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/setr_pup_large_cityscapes_769x769_40k/model.pdparams",op mapper failed,2220.28,1596.10,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/sfnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/sfnet/sfnet_resnet18_os8_cityscapes_1024x1024_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/sfnet_resnet18_os8_cityscapes_1024x1024_80k/model.pdparams",op mapper failed,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/sfnet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/sfnet/sfnet_resnet50_os8_cityscapes_1024x1024_80k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/sfnet_resnet50_os8_cityscapes_1024x1024_80k/model.pdparams",op mapper failed,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/configs/unet/README.md,/home/build/huzhaoyang/PaddleSeg/configs/unet/unet_cityscapes_1024x512_160k.yml,https://bj.bcebos.com/paddleseg/dygraph/cityscapes/unet_cityscapes_1024x512_160k/model.pdparams",infer accuracy pass,442.27,412.75,96.70,82.23
"/home/build/huzhaoyang/PaddleSeg/contrib/HumanSeg/export_model/download_export_model.py,/home/build/huzhaoyang/PaddleSeg/contrib/HumanSeg/configs/fcn_hrnetw18_small_v1_humanseg_192x192_mini_supervisely.yml,https://paddleseg.bj.bcebos.com/dygraph/humanseg/export/fcn_hrnetw18_small_v1_humanseg_192x192_with_softmax.zip",infer accuracy pass,58.08,32.10,6.75,5.67
"/home/build/huzhaoyang/PaddleSeg/contrib/PanopticDeepLab/README.md,/home/build/huzhaoyang/PaddleSeg/contrib/PanopticDeepLab/configs/panoptic_deeplab/panoptic_deeplab_resnet50_os32_cityscapes_1025x513_bs8_90k_lr00005.yml,https://bj.bcebos.com/paddleseg/dygraph/pnoptic_segmentation/panoptic_deeplab_resnet50_os32_cityscapes_1025x513_bs8_90k_lr00005/model.pdparams",op mapper failed,NONE,NONE,NONE,NONE
"/home/build/huzhaoyang/PaddleSeg/contrib/PanopticDeepLab/README.md,/home/build/huzhaoyang/PaddleSeg/contrib/PanopticDeepLab/configs/panoptic_deeplab/panoptic_deeplab_resnet50_os32_cityscapes_2049x1025_bs1_90k_lr00005.yml,https://bj.bcebos.com/paddleseg/dygraph/pnoptic_segmentation/panoptic_deeplab_resnet50_os32_cityscapes_2049x1025_bs1_90k_lr00005/model.pdparams",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/.pre-commit-config.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/.travis.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/benchmark/deeplabv3p.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/benchmark/hrnet.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/benchmark/hrnet48.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/ade20k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/autonue.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/cityscapes.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/cityscapes_1024x1024.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/cityscapes_769x769.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/cityscapes_769x769_setr.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/coco_stuff.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/pascal_context.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/pascal_voc12.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/_base_/pascal_voc12aug.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/attention_unet/attention_unet_cityscapes_1024x512_80k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/danet/danet_resnet101_os8_cityscapes_1024x512_80k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw18_cityscapes_1024x512_160k_lovasz_softmax.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw18_road_extraction_768x768_15k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/ocrnet/ocrnet_hrnetw18_road_extraction_768x768_15k_lovasz_hinge.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/portraitnet/portraitnet_eg1800_224x224_46k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/portraitnet/portraitnet_supervisely_224x224_60k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/ppseg_lite/ppseg_lite_export_398x224.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/ppseg_lite/ppseg_lite_mini_supervisely.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/quick_start/bisenet_optic_disc_512x512_1k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/u2net/u2net_cityscapes_1024x512_160k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/u2net/u2netp_cityscapes_1024x512_160k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/unet_3plus/unet_3plus_cityscapes_1024x512_160k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/configs/unet_plusplus/unet_plusplus_cityscapes_1024x512_160k.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/AutoNUE/configs/auto_nue_auto_label.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/AutoNUE/configs/auto_nue_map+city_crop.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/AutoNUE/configs/mscale_auto_nue_map+city@1920.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/AutoNUE/configs/sscale_auto_nue_map+city@1920.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/AutoNUE/configs/swin_transformer_mla_base_patch4_window7_160k_autonue.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/CityscapesSOTA/configs/mscale_ocr_cityscapes_autolabel_mapillary.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/CityscapesSOTA/configs/mscale_ocr_cityscapes_autolabel_mapillary_ms_val.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/EISeg/eiseg/config/config.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/contrib/PanopticDeepLab/configs/_base_/cityscapes_panoptic.yml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/benchmark/deeplabv3p_resnet50_vd_cityscapes.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/benchmark/hrnetw18_cityscapes_1024x512_215.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/cityscape_fast_scnn.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/deepglobe_road_extraction.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/deeplabv3p_mobilenet-1-0_pet.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/deeplabv3p_mobilenetv2_cityscapes.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
"None,/home/build/huzhaoyang/PaddleSeg/legacy/configs/deeplabv3p_mobilenetv3_large_cityscapes.yaml,None",op mapper failed,NONE,NONE,NONE,NONE
